"address","maker_trades_1wk","maker_avg_size","maker_unique_markets"
"0xf79e2a4cbf6e7d0d69e85740bf03a65af95a9a84",145,60.1566,120
"0xd140148c81b1fca755c092eccf13d134a7712f0a",145,122.0386,25
"0xcaa24a54938f95181d1be3d837768ec25a1440a3",145,3.0105,60
"0xae256441686f5039162097c3b23e71927fd261b9",145,1.3389,27
"0xc58e51c3ddaafe86661de9e6673a01cffc1f9834",145,1.93,56
"0xa154474bba456f1c9fab10c5493c6b1a9f08ba8c",145,2.4894,74
"0xe4acbffbce6c37b2b2b3af2585014e42b1423c81",145,7.1031,41
"0x5f70352625121a6a50087175da3854d984d8fc5e",145,3.8176,64
"0x3b397b5b229220136d3b374e741152548a150afa",145,3.6874,71
"0xaebf20480359eb59f480d606c4cf5d3f5e12780b",145,8.1073,62
"0xc93c673c5dcf935f866a76a6536f19381eef3c93",145,72.4961,22
"0xdc7d049a59affdaf88b3320f0679c002d9efb552",145,0.4008,27
"0xc6ecce8fe45c546c05e2ab63d246bb6f45be5633",145,15.1754,71
"0xec4af5568e4e756b25047c706a88ff87d66749e0",145,4.8314,17
"0x34c962a832774e454cc730e289bdaf89600dfa1f",145,1.5734,126
"0x13c9c44450a66a97111eaf7b1bb04e1a79e8a6a2",145,70.7882,10
"0x31b2fb490b2050db62ebb6fd16239491b2401f93",145,1.0067,41
"0x1298e66ce941c2b0dee2bcb611bbcde42225bc58",145,2.1743,142
"0x39f1f2075be147032fc9aaaf809c62490e666b61",145,3.7805,51
"0x64e198fc2ff982651b32404aa92b871d4f24b192",145,4.0846,68
"0x80f7096d7eb59d143af62bc6239c441dac952ed4",145,6.594,142
"0x3d6a4f19e5a45d86f0790c202373b5349ab1a87f",145,4.572,67
"0x4d755a9fc0ef6fec930311cdf0ae29026d81b263",145,9.6327,57
"0x122424c12c9fff67f325b733cd174b5289a762fb",145,4.9436,18
"0x3103e4765afe05be0119f5ec76240a2f0ec2ceb9",145,1,49
"0x9de20da6edf2821655f5ecc974387444e5713196",145,3.0613,63
"0x04d34d84a6c4ecd32cf99cad3ea28632bc557188",145,5.0149,59
"0x0fabd38d59553e0b2b91f0630bace857445b1ca3",145,120.4125,43
"0xb6a1a0bbe06bce67720a759d09318ab544e3f123",145,3.8499,58
"0x7f6cc2964cfe45471e850542df201b5ca8d6402e",145,8.3235,94
"0x073cda5d2afba811b32b93576075a1aa91e5342d",145,7.9682,60
"0xc7b7d9d0e73af8456138ed453a91f984828fe582",145,3.6721,63
"0xd68866d235dd1534c613d3e1f501ff7167e49652",145,8.2392,66
"0x5c6e54a0657d0159b993d17470c749dec1bb0617",145,79.9939,12
"0x201a68c248005a537c22960e510c1e436a323418",145,5.9251,24
"0x8525d7bda1216ffe0bcf10413a67a0330d9131e8",145,7.3237,52
"0xefa165395a1c9274a71470e8bbeac231c34e8a16",145,26.5622,66
"0x9d5a18a109b3a23e64b09c50d7de3997122067ce",145,8.2868,50
"0x8617601915e198f32b1557b6aafd72c6141b39b4",145,3.477,17
"0xbfa7707c97511b0dcac1eaf641cac209a7bc203f",145,26.4345,78
"0x1be237200fed53a934ea0fc5105fc574d0f65bf2",145,9.8364,141
"0x5ab0a5d04f1c26583fe19e5b0b0274a357e9a43e",145,34.4067,80
"0x3d156317fbc511763265bd37cefa1a368f650992",145,7.4804,60
"0x50124836f6d604f8896548c4a47ccc7682ad1684",145,1.9204,62
"0x6205de9a2d06b6a5adc2ae7e5ed33acc354b577a",145,2.1912,110
"0xf70f2ba870efc32d07b366c2d685804dfa683c97",145,2796.222,55
"0xd0551fc6236560d9e1628ed48c169091406b28d0",145,141.0056,46
"0xba01c7d576bdcb2282c8ffa959ab7104b91d76eb",145,8.333,120
"0xa6dfc23ca1534662e7e056d07f09ee350c3e588c",145,59.9395,137
"0xfc37f19b2f45d82ed817f646f7c93889ae50781d",145,5.2795,54
"0xe55a0e5678450b352f33bd96e5c445bbd5764384",145,7.1533,68
"0x224aecad0f45469b7d36e36be3326f3163e7d4bf",145,900.2476,16
"0xd0732b52234695cd948014384252638557069309",145,22.734,130
"0xc69acef4340766bf4b2287157f4da40222b259de",145,14.8693,59
"0x8e23189c27895bdb9a1158e0aab71e21f9fb5531",145,7.0878,63
"0xcf24a202d98cb7f859942c784b89326f398c15ec",145,221.4753,31
"0x3e4636e631123d1963026cf7ddb7194d63d052ce",145,69.2984,59
"0x708daec04362872930ecd30be9156d521ac88a09",145,9.5801,39
"0x84cff7e1f2b81395e34339ef037726325fea715a",145,3.35,56
"0x04e9cf25f5aed3aea443a760981d42adc0999435",145,4.216,107
"0x8920441216c9c06c0706518a87172410df07bdb2",145,45.2453,18
"0x76550ddc1217abd76b92b0327757ce2f58455661",145,93.0855,25
"0x869911d56da5e057adcec2c6ba063952279edcb5",145,18.3084,53
"0x553dacf24e453bd4cafcb57cc1e760cd7773661c",145,1.7857,63
"0x7cd7d680bd8248ace16eae0ae2230989334a7003",145,14.1015,62
"0x2ba69bde721522051631db175dc0fc764ebbe614",145,2.9479,47
"0x49e6ce3cb6acec99315b0761662dc31a09451280",145,8.9872,128
"0x6f3e62110ea31b4756932a53d3f0c0f20d959048",145,15.4093,70
"0x3aa77b80962d1fc0826a489dac00c566dab819c5",145,92.2729,9
"0xa6b4ea5a633816f8dfbde46730167930413ae861",145,112.8097,54
"0x7d1bb9f000e5fce13db3a0927b64aa38e69de75c",145,13.9656,19
"0xda04939e4b4d9c3e683604ed2bc5175d0008d6f8",145,43.3278,95
"0x1a565a0512b3a8c032ca2793f233b3da7f5fb1ff",145,29.6335,122
"0x69a39e04862bf6adec685a778f521d6e4df83eca",145,9.7569,67
"0x5f53dcaab1d8e5f5e3bd1e2d166c921188663838",145,11.4044,20
"0xe558264eca99d8b8779acc94ea0eb92aa01af12a",145,2.3685,119
"0x6def185aff485a74124d08d838dd80697ab87096",145,0.1647,2
"0x5ad213583520d1d2eb2db8a35c7b9ab177cdb96d",145,4.3295,76
"0x59334a09a9bf51c0cad6c71685ab6136ad47a73a",145,2.4594,53
"0xa83395ac13ac39bbf16a70c20516dc11d53cc79f",145,2.0072,68
"0x7bf696536bef0363264dcfeea0c0423e2cfd5219",145,6.048,56
"0xd56c99eb3a46969629ad077e0b718fc3a21b12b4",145,6.7644,43
"0xbc05db5fbe1eca081e3de58cc9f9316885c91d90",145,5.9961,73
"0x511ac8df1c5f8a8613d97d5611f75aa6f5bca3a2",145,1.6293,99
"0x71306dfb2e7fc1ce8eecab8eea1cb3f7137ea163",145,9.1272,51
"0xdb79a13cb59f74122cf61d4bb760cfc769f3c924",145,1.6554,6
"0x1686283bed0511588f575abb9086cc053697cf5a",145,3.2675,125
"0x93c5cb3c4903478917d2230ddec86850530935c8",145,1.8431,32
"0x1108ea05c6f683add3e2860bcbc1fd00e680fbf4",145,1.6437,38
"0x59db0bd8c5e0b201ec10c8d7b06150d41a7ac353",144,32.1741,20
"0x9f414522eb9179a4efec56805c6ac3bfbefc74ae",144,4.6637,66
"0xdef56521b84e2abd6b6106b310eabbe7b2b0a2bf",144,0.7247,110
"0x72759b41e6604caee97d1d4a530bbc3d58749116",144,2.579,54
"0x30e88732ed8c5abef75f330091d8dbe4b48df099",144,6.5584,142
"0x97576780dfef1c7a29eb325a3ef2bd66f6eee575",144,2.2514,139
"0x00930d902eb9a6b9c8495bf8d289dc347042be88",144,102.623,69
"0xedd0bbf09de550377eff2e8d601a1f0dcdaede82",144,3.5561,37
"0x5e1bebb41534ffe29037ee20b7de943bf185546c",144,107.9447,55
"0xd1c7195087b5cb87b6e4580456ab357c0e735a36",144,36.0156,35
"0x246c470c0768bd02a3287b81ba32509e32342efb",144,0.2228,2
"0x6ef4c3d78628f6a3d20e06f94ab6121acb05615d",144,3.4228,44
"0x2b6fae0dceb8d425b96732dda96893a79d8b19a3",144,2.5619,110
"0x0b5318dda59e0c93b997f5dc2ae2b8f22f4a50d7",144,2.6645,74
"0x34c28f7cfc4021a19f7cf088b178fef814f91540",144,7.337,51
"0x183f8b17cfb09c9115d068b2da3033b54f4c85e3",144,243.1118,31
"0xbe1ed41b370c75246bef854e6a94ee42046e2795",144,2.7244,64
"0xbfc45d181b697604be8d824c327f7d9d8a164f7b",144,2.7441,107
"0x4ab962a0c4ac7d25a41ea217ce9e3a6afdf8361d",144,48.8971,73
"0x773b460958328659224c7cf30b2fb9e468ae640e",144,18.4428,82
"0xfee85e605af235b4e75cc40787a2623577c64bd3",144,129.6488,72
"0xe9fd6b51e555cbd7b2f0e846ca8a298bc091276c",144,5.9611,120
"0xcea0d127d72a9019956a18333a62fce3b13e5994",144,397.0728,27
"0xdc4f08727c65afc4731b75cf1ed265666b7b4652",144,683.3808,9
"0x3129813a51d43026d3f7a4d0d6b0e189857f22ed",144,155.24,51
"0x7d2ab2b94aae9d92d8a151115fdf3e8bfa25671e",144,3.6527,14
"0xce6f2c4d66c5be72817a6e7030125e847c473d67",144,0.2455,77
"0xe2b624c48038d9e475145e9b952a2e144e63e854",144,8.3211,96
"0xf753c1106f9914bb52924888a92f69a3d914bb2f",144,139.5174,55
"0x5995bf7dca6795e0a254436dadea138ed6a502ef",144,45.7791,70
"0x5f0041dc8d203df889afb7b9bb7b76bb1b9c0fa7",144,51.5381,47
"0x470f919c1b96b9fc093266528099b4b16c532fc2",144,7.4301,96
"0x8fdba035cca92df38ecfd60c1e638f32ce0937df",144,4.1753,9
"0x05147909e2ab9dd38f63ae29d7163c9dae1a7488",144,2.2628,80
"0x1b3793c15bc8339973170aede4ae7493e9541f70",144,200.0044,16
"0xb5a33cd2b221f556ffa5fedb43de1c54eed0ba5f",144,1.8848,25
"0x8510baaddb144e02eb260f5c5358d67e5a3de41e",144,50.4138,79
"0xe20133f832a4429f3fb4823ca851e4fe21048ee7",144,4.8684,137
"0x66ad4221d66358ab9867f6d8cae73ede08e5cc4e",144,1233.5637,24
"0x88e9c6e9fa871c577426a433636298c7265ab9ef",144,0.6702,96
"0x1e3552396058b1d6eeb2c0714541a87bdf1c5909",144,3.5926,61
"0x478184ec8bdb7395ca7025d19a61d9af9c72336d",144,85.129,90
"0x18b7bacffa4959d23642fbc06e9a6d3baa71facc",144,9.6971,31
"0x4d5425c1396ac6addd4b96e5dfd6d6f0d46f86d1",144,18.4623,58
"0x237002664d4ca7dd6bf4523acd172f1dbc391ef9",144,1.8761,78
"0xbdd79b6c20f55dbc2cdc8293a09039db77f7bf6e",144,7.6685,48
"0xd4dafa21aad27e8514b5a5dad9278c3ece243175",144,1473.608,59
"0xf05c2f91d05ce0a952dd3cb16b9c7e715e8e66b9",144,20.1267,55
"0xc24d5a9b13ba767d7ed430a2d048bf89ff05b54d",144,1.1469,117
"0x48f97930ac76cf00a8cc95deea81704f7f08e61d",144,15.1608,29
"0xc8c8173cfa3381ff524bd375ec10993b4abadc74",144,8.3468,67
"0x8317792a0f5f06a827d88fa2041bdb32050518e3",144,2.7637,6
"0xbdef7776e49dc3561f6856bcff09f8d221f02493",144,80.9174,119
"0xc5612ad7088e18c8ac9746df9f31dec91236fa80",144,128.5372,17
"0x26313f6e83b6cecf3838af47fb101e9a544ccffd",144,8.5959,144
"0xa4a96746c1d4b0f45f3175eb39722ff3622d6fe9",144,87.6827,35
"0xa704d8e0ea49fc9358bf6b3242d9241a381c8ae6",144,8.1724,54
"0xd63c5144b66e1d29b7b21fe2cd92c26f2988d2f6",144,36.4116,7
"0x2f3bc6b83096c4e188687cde22e7692c4dd20cf9",144,2881.6757,67
"0x62e0abf2e97b7f8bb173154317124142e5427390",144,108.1727,80
"0xfef937734ac2e99f779abbd5a534dbcf0af9d285",144,22.3805,2
"0x6690a971a780e3fc4c63cf0b7570215ee31fe6ef",144,4.683,48
"0x690a788c07b79a5485df3cdf841746a3660fb205",144,7.5051,59
"0xbef18598ec64508c2482dd07f4f12cca06b9d41c",144,53.4442,82
"0xd4a715ea09a8784f4d3b83297ce2aa5f0c78396d",144,3.7233,113
"0x3f7437390f80b8f0f7bf3aa004c4ff2040f48d79",144,7.5506,56
"0xa6fe6489d3ecb65c1edebe875a4c110f0e8b7e71",144,126.054,37
"0x849b6195f13c492680b4b00a784470635a71a5fd",144,43.8285,58
"0xddb94b0e3c7692cafcda8e85d3f2294557b8293a",144,1.568,78
"0x2492f94737bd4a0a147be2391c21c284d3d6be70",144,6.7135,138
"0xe3f3d84d3b4d8208b29decf57430414f9e8be086",144,733.9425,19
"0xa015a627a83c797b28ab31c785f0931cbae2802d",144,9.6931,140
"0xab8436b0e9d555113682562db3bc46d216e4e77c",144,16.9036,114
"0xdee8e8a10e49898082b5909c58a291b25d75c205",144,2.5723,29
"0x44573c6f225910924442c560dff31245a9aaf3e2",144,21.7648,20
"0x7a72dabfab3a6992f72c5515f4120f3ff5d022d6",144,1.9264,52
"0xc607d2123f6c32a7acfeb3e85ec5e8fbc9c2849a",144,8.3688,30
"0xe842014384532a27deb10afc953c18f19f55420a",144,2.481,55
"0xa95f9a67c1c134fdbdf1bada2587c4cac781a3fd",144,83.8605,55
"0x2a8c786aae6e033128ba6d9add3725c7fb860144",144,69.0818,7
"0x92601ff7e75aa672622154735ef5fbc2c4515f48",144,3.9193,12
"0x652b486482c5857df30661304f72549ae5bd4d63",144,22.9433,73
"0x3bd4841253e56e2996c1d24bdacea312625c0541",144,55.435,13
"0xeb4580aa16358d6afb4351eeb9100de41c535d24",144,48.2429,124
"0x2967781c3f3a1f8df178cf6e0e22526354f74f29",144,1.9917,137
"0xb974687f4b9cf8d12183f61c76ce7518270171c8",144,2.2543,62
"0x1e4ff17b86cc2048c9dd38c686f260b70b844ab5",144,0.8898,102
"0x649afcf5ac07547799fd538738b9516fbe1302af",144,35.5651,36
"0xe84ea31deece63a28c5b9b7382d4d2c0828889f2",144,1.7003,84
"0xdfa850df79c1a6c5b7637fcea9c69dd22bec92de",144,1.881,81
"0x1c01abb1a117229973d0d5b6875c79e20e761a8d",144,0.3333,45
"0x64fdc87dcfc28e6fb43619664c83dd76d9893885",144,2.904,78
"0x76985d1e88f0595c7db07e1a1b9ff0b8d20a57c0",144,5.4472,137
"0x11f784d4208dcb353c51f86681a5a8f9b438e788",144,3.2075,62
"0xc7eddfdf6e121cf6929b6357e883b00aaaeec296",144,304.2041,5
"0x14a6d054c8bed4c191a099f188a29d9d621fd254",144,9.123,144
"0x841c32b4a4b1adb55e9e5fb63d406129007d625a",144,10.4095,35
"0x5c22ffa6212e28591ad30e82894c5ef46d74e4db",144,2.7533,43
"0x37ffaa208d5030a8e7d865d25c788124e6e8c4d3",144,150.7521,58
"0x9c1e72180e9940345ea9fac113b839f4c84e302f",144,3.9299,105
"0x03633a5fa4a2103aeb4aea3e156b9ca22fef1d49",144,9.759,32
"0xd13e1585ab393467fe2351e6a9b4801f5b19f2d6",144,953.2045,58
"0x242f094c86767d440c2ad5676ff3578074e46fa9",144,5.261,9
"0xed11148605464d06e24b9bfdeee5c773312a58dd",144,7.7777,24
"0xceae350b9a78305eaf739918b038c9b626f46582",144,5.7568,80
"0xa367c01b2958363fa245763b097df216031b264e",144,77.6007,29
"0x891809ccbe713b313eb3de55915f0235e75b8824",144,352.4192,133
"0x0027218acc1e6022e37d73195f97120672c324ac",144,4.2172,30
"0x7817123b6f5178a18a674c9a6be250cc23cdd4b1",144,9.7447,100
"0xe4e5178f8183f5d11edcd67ae24cfe77ea17aec9",144,0.5068,37
"0xb4b123d7a8f8f2264d1a9accca387a4d3364a3b6",144,1,87
"0xe97fa85bc26de7eafd54483c9d2a30008b569337",144,13.0334,102
"0x73cb7149a2e9948657ae6e29c402db5a46f8e668",144,7.6097,114
"0x97f029cee55f8a45808173bb918977c748de20d2",144,2.8182,131
"0x2b4e91bcce597c3c6ace96886b4773115af18a23",144,28.8888,142
"0xbafbed80f629066c31eac8a89844dc260da7e20f",144,77.7596,34
"0x149f91a2622dccde7380d76695ce8a964e8ad306",144,55.8792,57
"0x82f9850baadb7884d6e143adea6839b14ccd6910",144,1864.2689,27
"0xcc433785088006bc8451cc910c0f57edd78114ba",144,2.1925,84
"0xe0d3373dd8ab8b3b508239d126771b6eebf513d7",144,52.4021,10
"0x35b4ac55ad63f02be320e77325326cd344786b5c",144,1,144
"0xd2d054ccb81e8e6970d50ef6f13cdcc2c536c774",144,31.6805,30
"0xfe9b790188695ebee823557de05f13f100d1ba9f",144,1.0369,69
"0x9967ccee5e1375411e1d852f92d602a9f77d1bff",144,4.1275,68
"0xd6ce651998b7a30ff3384e5a01feab8a2da00772",144,445.2738,6
"0x8de0ee3ce923e4ae28b9745a652797eaea8887a0",144,301.2159,10
"0xfe5ec2ad7d65692fd8798be3756a61128e248054",144,17.3459,25
"0xa8d4e069bc88284662d5c1a5c66d849fac632ad9",144,27.5015,28
"0x1fd8eee82278a844a328bf61a338fa3458e19001",144,4.7841,144
"0x3fcbd0a9acf6ad66c6fb44ce0050a0fc1ed3f5eb",144,127.698,80
"0xe288713ad484324edd858b9b7681d5574bbb4297",144,2.2161,46
"0x5700668774be3007c94db7b1c18c2d25a2d0c8de",143,10.6011,82
"0x4c17b3ae9fa824079950e117b24c0149df36525d",143,14.3844,79
"0xaab84c00017151abc2e6045536cf41f93c86a331",143,736.1855,81
"0x12299d04fa009604621b913641fc96ecdbc784c1",143,165.9387,80
"0xfd72fc8955137d99debead2728bc3811aab06cc4",143,123.2674,61
"0x41b7e4e0db735c6e29a814cb64b33036c92656fc",143,56.4469,67
"0x0be51fc6dc9e85f9ff81eca2f0a6fa0d986e0db3",143,876.3809,18
"0x853c37a959a5791b849e3f3225c7f5963746bd03",143,350.0844,12
"0x3698efef71054d58d22939eeb9914ff273e0cabf",143,5.0176,61
"0x390cec898dbf830bfe03b90b56779f5596ace02a",143,7.0661,37
"0x409032c2d8836cb421438e67e495cfbe99e23e81",143,152.3718,16
"0x3d92464d68db47ca223b32425de760bf33867fac",143,159.2112,11
"0xca87f984a64713cdff858ee6dd310f066f508e3d",143,310.082,9
"0xc7a778043fab3ca910fbf95a2f4956cc727f9f02",143,463.9135,77
"0xb96de2a6c8102bbc8ca471a1b7654c7ec5f00877",143,1.6013,89
"0xa1400e644258a2963b51c83fe939ea5529419dd0",143,7.8452,45
"0x31fe387dbb379236e55fee15d93922f276dbe7b1",143,19.7126,77
"0x3753b5293fb9190633318fd14ca7c2b68e6a217e",143,48.2731,86
"0x56ae13c139f130162bfc19b9deb4da7cd334813c",143,1.8156,75
"0xbcf8f7d12983fc9457530b1378e6f035d54ee5e8",143,8.5114,71
"0xcf4eb49374e73276af591b0dac23dbfcce881a06",143,1.4483,77
"0x9b479a6284fb8085c307994f4ee0ad60eebf186f",143,4.2785,17
"0x6f04a7994e3c33ab9024f3fe4d75c62720ab7059",143,4.3331,75
"0xd816de6ff9e5ca155894a2d9a1c10852913a35d9",143,125.7786,39
"0xe1a07cfcbbf103682e1eecae97b2e88010d1392c",143,1.0974,23
"0xf4cc5945e2bc910677189e3d2b679a522289a95d",143,267.8927,68
"0x9962e441d83cd6620b73ac491bafd098cce86d04",143,1.7841,11
"0x939f21fdbadb23b45e78ef5f9852d692643c6d5e",143,442.6566,18
"0x5f82320330d1235a94b9a93571b4bbc33a3bc9e6",143,0.6604,13
"0xaf519ebe151a49c430cb1d314feac589713b5982",143,1.0936,54
"0xdb82fe0d2ea3b3c4466a245ba26d29b2031c46cb",143,216.4268,18
"0x8d244e4de1692c68bf4dad6a1306038e4b2821f1",143,9.8729,142
"0x0ce81b1766a74b4b3cdf3af953c964d34e2e3016",143,2.7108,73
"0xe592a468f6bd7ba6c7b50025d2a0c0bf4339366d",143,2.4329,105
"0x217d35cc8560c87098883c812c75ccc3b5ec3673",143,3.0061,93
"0x7c8f3491117d3dc1a0657a1d60522f81beb23e82",143,1.7241,40
"0x1948bd656f5c8c95098234c63bacba3aaf23ff2f",143,2.693,32
"0x04fa4b07fb6d1c6e52e18d0373646ac178751aa7",143,1.7889,31
"0x29cb1505f114b311ec36b6886da1d7c62092c915",143,3.5888,100
"0xc29d9ddd6f8070bcd78ca55ac2427d8311b21396",143,7.3725,73
"0xa11e7aec4969c52694a120bbe13973753ed71b2d",143,4.5825,80
"0x7760fe4dcb17c09161adb2eb8d29f39e382e21f0",143,191.4912,50
"0xfb7b3dedb491bbbaed5af53be5c1498a6314ed88",143,2679.6321,52
"0x378bd2325ad2444eac6a7d58eddb674d052b4ce4",143,6.1703,77
"0xed52aebaebdc3dbe1011dc934044c260f2872dbd",143,134.8115,60
"0x407420348faaa00cf360ee163ba4849d23856059",143,9.6779,77
"0x91a37dab285b562f43c2289d3b765a32bcf2c648",143,2.482,137
"0xc1b22db61708cc83387f142a130e64c1ea950d85",143,6.8856,42
"0xe3dee136958d125ac4da93b46a90249a5efda987",143,4.543,60
"0x1dfdb2cc1d17ca4f46118a188a3dd9b4295c62cc",143,2.0692,56
"0x67f708674a6d8549bea411c516708682365ce2dc",143,5.8936,111
"0x3233818b43fdb708a2232fc4f0cb3e36d6e2a4dd",143,625.2733,25
"0x220c6100272ae9b8736d99e31322b7fe008ae373",143,2.4237,82
"0x3f5d64099aba9947ea88e03b1e5cff79835677a8",143,2.6614,97
"0xfaf97c89ec436bf9220e1740819c170346be296d",143,9.7839,141
"0x4c0340f93e3c590118fc6e35215d51ce7dc80cc1",143,93.4653,38
"0x68fa5dd5136755315afc48ea16e39624b5d2b21b",143,13.2207,53
"0x65e00de92839b154744cbce28098c7d53a8ef6fa",143,35.6383,4
"0x2f18fd0d079a558e5436800f6d507acf3242bd9f",143,29.5699,40
"0xbdb0cd7947e68d639839e4373cc9973874b67fa3",143,4.1669,97
"0xb154c037d4f653fbc278440159d24e7b750bf726",143,4.092,61
"0xfd19310542366b01a007d0523ef705b86fdf0f4a",143,28.8888,75
"0x90f9ab0500603c1fdda97b56f381c3471afde894",143,57.0665,95
"0x323d1e68c82ca47c4522df3ef2fc86a1a83d781c",143,17.7525,85
"0x496e2996a293e30b3e7c64439ce9c01f936a5697",143,2.3785,65
"0x07691ed210b17993774ab8a6d28e77179ca0d586",143,1.1863,134
"0xac1a7700e6edafb0cdb1cdcf287f2724ac2f914c",143,5.5052,63
"0xb113dc3fbd32b6f8d0a5c13c48a13c6a8c678bc6",143,180.4532,37
"0xddc12e8cd707a2ff84c54bf4ebcc21384a3cc149",143,2.0856,92
"0x8f6847780e9bfe87acf71270475bc7af8b383636",143,2.8635,110
"0x3cba620cfe8dd63b85d560877bd6f9e44d0e3927",143,2.2912,64
"0x1a14dd2625bd151399481f20c009c5b5105fd00f",143,1.915,54
"0x2e9e98b889eb4244910f4acbc576a4843127a436",143,6.6749,72
"0xbea27864852ba214557d12203ecb459ca5b79214",143,1.0792,84
"0x93ca660566422b8b27f5f4222d0a0e8e0ee37e3a",143,1.1857,104
"0x918d69ce23fea3f136f1f2a31a2aa4c877bda10d",143,4.4215,113
"0xef445787a6a2ab39f393048916593d318509e709",143,2.6794,57
"0x21392a6b320e47e93e1f97ed21e993be75ad1a40",143,7.464,68
"0x7861ed0d864c5b00d0d57a9571801b3e95b11d1e",143,6.6329,84
"0x1ec0a8909f0d67d9c497b27c3cab34f0ece614ac",143,10.9372,143
"0x90684a3d809253a6338868b343356f7b3597e0d2",143,13.6801,56
"0x0f9b7532e5d0a595f83c54e2e2886a21a799336f",143,2.1168,97
"0x8ba5835767db15b4ad1c0640c64ac10d62d0ee07",143,10.5467,47
"0x778e9acad89502a04200d1988befc8dd9cbaccd1",143,31.7511,125
"0xb81e80eb2f3224a7ac954c00f6476f776d8d8ab9",143,32.1151,70
"0x4f15ea7c31b55a3b386f4e1e4463c3571ae88693",143,3.4948,42
"0x2ad748badcbbf9b7fcd0b5446d1dbaf94de21ac7",143,6.9936,51
"0x2110252a96b82338c742c9c9adf674505087228c",143,3.0088,66
"0xee6bf86d1bb9751e82a631e0b8d02e3ae5976c7a",143,0.5899,6
"0x78d58f1cb1148764aa1bf7a8913101fd1b2608c8",143,3.0121,77
"0x37c708f99597949deb499465df9f3315c6631f74",143,2.2905,110
"0xeac820eab140220a913c75bea7939327e8469e4e",143,7.6842,38
"0x5cf349dacf8210251a84851b92e62a5d09e593dc",143,229.6319,36
"0x30e8e44f8279413d8fe488f601b31a203a5038b0",143,10.1702,42
"0x1f6904fc0411c6e5ba120c7f9a84c1443a7553a6",143,2.8151,124
"0xc88c3cc3eb5cf7f86ce0050072288585b26ac14e",143,2.6842,19
"0x4b02c527d0b1397a98ac35b17a85e8adbff8a443",143,6.771,77
"0x8744345786efc42fc6e6f4a4a7cea502f4c73d64",143,8.372,64
"0xb0e073d65d427b40ca9448f6d06ff2a2efeffe90",143,4.4286,84
"0x96f4ea9650d23d25d4f1c5ebb30ba5148edb46a3",143,10.3967,45
"0x9dc9b3e0ab4f8a8d59c33f3cfa59317c28a1fc76",143,11.7105,127
"0x0d5e77a12e975881089fc3fd0067f55b25f94077",143,41.732,17
"0x6cafcd29b89f17bb75f642d39b38cda78d1af6db",143,6.5868,132
"0x43ddafc3398f8df6a178506f8e674c485927ba4e",143,7.8372,120
"0x447a95d51cc6585edb79f6059a0b6d23e9cd8a42",143,4.0184,44
"0x7fec55e0c6fcf2f448492481598fe72d58f0c965",143,632.9036,49
"0x194f4ea1b5aa82ab1bbaa37799b7a7636c3705fe",143,0.2022,4
"0x507bb61cbe09b43000b3f97c6d58c49689ea603d",143,1.255,55
"0x7a1a73672853231176d98c3f6948dcd294578f09",143,2.1865,86
"0x2ead318f8c210e3cb8b65c350c5ba1cbdbf0e0ac",143,5.4024,74
"0x54c07612771e38ccd18810bf0a925637b392a338",143,7.925,39
"0x740dcb8e6a5aa7cf32fbdeb60cee1590ffaa176d",143,2.6402,46
"0x5cd1ab656a4545292ccc50a815c4b57b6bac47f0",143,227.7476,34
"0xc5dc24925a883c9886215afcdea7c0f200a17cf2",143,408.7605,13
"0xa54f92c0245a238efbb7fd8cfbfbd226232bfea7",143,7.4471,57
"0x064efee8445ecac1b261827056f7b42d8f75adef",143,28.7929,53
"0x0dba0535ddfef1d9fd4fa425c4efea36bd64b512",143,5.7448,75
"0x69fff158976be2e76ef531c8814202df789f0d1d",143,159.8718,39
"0xef85d482ac7923599c96f4480407c876288151ed",142,9.266,106
"0xb800de7ba4de938aa48a1161bc20c7e61579c5bf",142,4.3531,34
"0x473b264c863afecd62c404a54f5daf7509a12175",142,165.4049,65
"0x4beb9c14c737c7be90f858a328a04fddbf5f81bd",142,44.7073,10
"0x17e9c2c5f02cefb5b1d08d5eb6d1cfc7facb7c1b",142,7.4572,59
"0x073ad0d4b12bde7146416fb2d3393bf08eb12cda",142,31.5601,17
"0xaae4c720353c0b940532e40b0ac8a4d13f25bd70",142,18.0806,47
"0xcfd383eb62b0c60c1ff5733c65c6c0538ca68627",142,6.7967,116
"0x7d7cb27e287622b1a7ee98a78b56baf0043cc782",142,1.0565,45
"0x12d09eb3942f977bd0e24981a99d05e3b72680e9",142,32.6021,100
"0xa2cd9c285a49794578c48a6a846cba01b837820f",142,12.5626,13
"0xfacd2016c9162d49861dc6308373008c0b92d470",142,19.3225,102
"0xca56b27e1b42cd88f4d50759f5f16f1ffe3f22b0",142,0.7865,12
"0x9aa4de9ab59d2e1d4b7fe88394f3204e55522aa4",142,2.4087,29
"0x2a16b02b61bfcb2f4cde4b1d6bbb3a369534266e",142,25.6113,67
"0x537f52d0d86c41b49a443565dce690c01cc83b66",142,1.9551,51
"0x8b74e9a39fda68a9259262282bfce78f874b26e4",142,2.4122,93
"0xa1a84a33405d4895b9cbb5b6d47b79cdb04b6764",142,22.479,108
"0xe83d61834c77ac71db7dd27727b3b185c5d8a3ee",142,1.4162,76
"0xdc1ef2f82fec8870e89396a3a72e792e238219ea",142,44.6922,54
"0x22f1f72d507a12369dc9fbfff125f7c49578293f",142,17.134,82
